timestamp,Open,Close,High,Low,Volume
2023-01-03 10:16:00,98.24,98.2,98.28,98.15,2895
2023-01-03 10:17:00,98.43,98.43,98.51,98.4,1140
2023-01-03 10:18:00,98.45,98.53,98.55,98.43,6224
2023-01-03 10:19:00,98.56,98.58,98.61,98.48,4003
2023-01-03 10:20:00,98.37,98.31,98.46,98.24,5247
2023-01-03 10:21:00,98.35,98.31,98.44,98.29,553
2023-01-03 10:22:00,98.29,98.34,98.44,98.28,7236
2023-01-03 10:23:00,98.29,98.17,98.32,98.14,1032
2023-01-03 10:24:00,98.37,98.32,98.38,98.31,6492
2023-01-03 10:25:00,98.26,98.22,98.32,98.14,6018
2023-01-03 10:26:00,98.21,98.18,98.29,98.12,4693
2023-01-03 10:27:00,98.41,98.38,98.45,98.34,3053
2023-01-03 10:28:00,98.44,98.33,98.52,98.28,1627
2023-01-03 10:29:00,98.44,98.56,98.64,98.36,1166
2023-01-03 10:30:00,98.33,98.43,98.49,98.25,8756
2023-01-03 10:31:00,98.27,98.38,98.43,98.24,8345
2023-01-03 10:32:00,98.18,98.23,98.24,98.15,9777
2023-01-03 10:33:00,98.17,98.12,98.24,98.04,3994
2023-01-03 10:34:00,98.4,98.28,98.48,98.21,3757
2023-01-03 10:35:00,98.41,98.34,98.48,98.33,6422
2023-01-03 10:36:00,98.46,98.43,98.5,98.39,1767
2023-01-03 10:37:00,98.48,98.32,98.54,98.29,6652
2023-01-03 10:38:00,98.45,98.61,98.63,98.44,1811
2023-01-03 10:39:00,98.39,98.25,98.46,98.17,9264
2023-01-03 10:40:00,98.36,98.34,98.4,98.32,2154
2023-01-03 10:41:00,98.34,98.4,98.43,98.33,6056
2023-01-03 10:42:00,98.35,98.3,98.39,98.27,5211
2023-01-03 10:43:00,98.4,98.42,98.43,98.35,7022
2023-01-03 10:44:00,98.33,98.54,98.62,98.32,9048
2023-01-03 10:45:00,98.39,98.44,98.44,98.32,8866
2023-01-03 10:46:00,98.25,98.19,98.27,98.16,118
2023-01-03 10:47:00,98.46,98.31,98.53,98.24,3367
2023-01-03 10:48:00,98.35,98.57,98.59,98.29,1932
2023-01-03 10:49:00,98.46,98.65,98.66,98.36,9576
2023-01-03 10:50:00,98.52,98.64,98.7,98.47,6326
2023-01-03 10:51:00,98.55,98.66,98.73,98.54,9291
2023-01-03 10:52:00,98.66,98.72,98.75,98.63,6833
2023-01-03 10:53:00,98.78,98.76,98.8,98.74,7620
2023-01-03 10:54:00,98.7,98.79,98.86,98.68,196
2023-01-03 10:55:00,98.87,98.91,98.96,98.79,3928
2023-01-03 10:56:00,98.75,98.99,99.01,98.72,6253
2023-01-03 10:57:00,98.82,98.9,98.99,98.74,3442
2023-01-03 10:58:00,98.87,98.97,99.05,98.8,6372
2023-01-03 10:59:00,98.81,98.72,98.87,98.68,8554
2023-01-03 11:00:00,98.88,98.83,98.95,98.82,6848
2023-01-03 11:01:00,98.9,98.89,98.96,98.82,9456
2023-01-03 11:02:00,98.88,98.84,98.91,98.75,288
2023-01-03 11:03:00,98.95,99.02,99.07,98.93,9917
2023-01-03 11:04:00,98.93,98.91,98.96,98.9,4577
2023-01-03 11:05:00,99.13,99.14,99.15,99.12,2169
2023-01-03 11:06:00,98.93,98.99,99.02,98.86,8033
2023-01-03 11:07:00,98.97,98.96,99.02,98.94,7467
2023-01-03 11:08:00,99.0,99.01,99.07,98.96,3241
2023-01-03 11:09:00,99.13,99.06,99.13,99.05,1810
2023-01-03 11:10:00,99.0,99.19,99.23,98.93,9716
2023-01-03 11:11:00,99.07,99.17,99.19,99.04,3244
2023-01-03 11:12:00,99.12,99.08,99.12,99.03,2607
2023-01-03 11:13:00,99.02,98.95,99.02,98.92,2592
2023-01-03 11:14:00,99.02,99.21,99.3,98.99,900
2023-01-03 11:15:00,98.94,98.87,98.99,98.86,1491
2023-01-03 11:16:00,98.92,98.64,98.97,98.56,4364
2023-01-03 11:17:00,98.94,98.9,99.01,98.82,6226
2023-01-03 11:18:00,98.92,98.89,98.93,98.82,8550
2023-01-03 11:19:00,98.85,98.77,98.93,98.71,9515
2023-01-03 11:20:00,98.7,98.64,98.74,98.55,9447
2023-01-03 11:21:00,98.59,98.69,98.74,98.54,7283
2023-01-03 11:22:00,98.53,98.61,98.67,98.52,5162
2023-01-03 11:23:00,98.6,98.47,98.61,98.41,9863
2023-01-03 11:24:00,98.72,98.56,98.77,98.47,5645
2023-01-03 11:25:00,98.95,98.86,99.0,98.77,8721
2023-01-03 11:26:00,98.92,99.01,99.06,98.86,1364
2023-01-03 11:27:00,98.73,98.73,98.73,98.72,8192
2023-01-03 11:28:00,98.77,98.66,98.8,98.64,5821
2023-01-03 11:29:00,98.87,98.94,99.02,98.77,7289
2023-01-03 11:30:00,98.79,98.9,98.93,98.7,7100
2023-01-03 11:31:00,98.75,98.83,98.83,98.67,3716
2023-01-03 11:32:00,98.7,98.7,98.71,98.69,1743
2023-01-03 11:33:00,98.73,98.73,98.8,98.72,8527
2023-01-03 11:34:00,98.7,98.74,98.83,98.66,181
2023-01-03 11:35:00,98.64,98.66,98.73,98.55,2553
2023-01-03 11:36:00,98.47,98.42,98.5,98.37,9578
2023-01-03 11:37:00,98.54,98.56,98.6,98.49,8955
2023-01-03 11:38:00,98.74,98.79,98.79,98.69,934
2023-01-03 11:39:00,98.79,98.84,98.87,98.74,5737
2023-01-03 11:40:00,98.76,98.72,98.82,98.65,3230
2023-01-03 11:41:00,98.81,98.62,98.86,98.52,5521
2023-01-03 11:42:00,98.86,98.66,98.93,98.59,1761
2023-01-03 11:43:00,98.64,98.76,98.79,98.55,9145
2023-01-03 11:44:00,98.82,98.87,98.94,98.8,4343
2023-01-03 11:45:00,98.74,98.74,98.81,98.65,2309
2023-01-03 11:46:00,98.7,98.72,98.78,98.62,5692
2023-01-03 11:47:00,98.63,98.58,98.67,98.54,323
2023-01-03 11:48:00,98.56,98.32,98.64,98.3,892
2023-01-03 11:49:00,98.49,98.62,98.65,98.45,4415
2023-01-03 11:50:00,98.52,98.61,98.67,98.49,5383
2023-01-03 11:51:00,98.51,98.42,98.51,98.41,2694
2023-01-03 11:52:00,98.28,98.33,98.39,98.26,1338
2023-01-03 11:53:00,98.38,98.29,98.41,98.27,9218
2023-01-03 11:54:00,98.45,98.45,98.48,98.39,8243
2023-01-03 11:55:00,98.56,98.7,98.74,98.46,6500
2023-01-03 11:56:00,98.63,98.75,98.84,98.56,1713
2023-01-03 11:57:00,98.62,98.83,98.83,98.57,5194
2023-01-03 11:58:00,98.55,98.77,98.83,98.5,3588
2023-01-03 11:59:00,98.45,98.55,98.6,98.36,519
2023-01-03 12:00:00,98.4,98.44,98.45,98.34,3152
2023-01-03 12:01:00,98.36,98.47,98.56,98.31,1279
2023-01-03 12:02:00,98.39,98.36,98.45,98.32,9629
2023-01-03 12:03:00,98.27,98.07,98.33,98.03,1535
2023-01-03 12:04:00,98.15,98.19,98.22,98.13,715
2023-01-03 12:05:00,98.14,98.2,98.29,98.04,1309
2023-01-03 12:06:00,98.19,98.21,98.22,98.15,8895
2023-01-03 12:07:00,98.36,98.4,98.46,98.28,7889
2023-01-03 12:08:00,98.23,98.22,98.23,98.19,8498
2023-01-03 12:09:00,98.13,98.38,98.41,98.04,3393
2023-01-03 12:10:00,98.32,98.36,98.37,98.23,9740
2023-01-03 12:11:00,98.61,98.56,98.63,98.46,6117
2023-01-03 12:12:00,98.51,98.75,98.8,98.48,4570
2023-01-03 12:13:00,98.36,98.23,98.43,98.17,6011
2023-01-03 12:14:00,98.43,98.54,98.57,98.33,9396
2023-01-03 12:15:00,98.38,98.44,98.52,98.33,2506
2023-01-03 12:16:00,98.5,98.43,98.56,98.36,5740
2023-01-03 12:17:00,98.74,98.69,98.81,98.65,986
2023-01-03 12:18:00,98.84,98.73,98.91,98.7,6179
2023-01-03 12:19:00,98.78,98.64,98.8,98.63,6887
2023-01-03 12:20:00,98.81,98.81,98.82,98.8,1547
2023-01-03 12:21:00,98.71,98.67,98.74,98.65,7673
2023-01-03 12:22:00,98.68,98.78,98.84,98.59,9749
2023-01-03 12:23:00,98.6,98.71,98.71,98.59,5047
2023-01-03 12:24:00,98.58,98.6,98.69,98.51,5209
2023-01-03 12:25:00,98.53,98.42,98.54,98.41,3039
2023-01-03 12:26:00,98.33,98.4,98.42,98.3,9989
2023-01-03 12:27:00,98.46,98.55,98.58,98.38,7645
2023-01-03 12:28:00,98.33,98.29,98.37,98.19,3486
2023-01-03 12:29:00,98.41,98.42,98.43,98.32,3754
2023-01-03 12:30:00,98.39,98.35,98.43,98.33,9930
2023-01-03 12:31:00,98.3,98.43,98.47,98.23,537
2023-01-03 12:32:00,98.39,98.3,98.47,98.24,6819
2023-01-03 12:33:00,98.44,98.52,98.62,98.35,2993
2023-01-03 12:34:00,98.38,98.34,98.43,98.31,6638
2023-01-03 12:35:00,98.4,98.5,98.58,98.33,1983
2023-01-03 12:36:00,98.49,98.6,98.64,98.49,5700
2023-01-03 12:37:00,98.32,98.26,98.41,98.25,5299
2023-01-03 12:38:00,98.23,98.13,98.24,98.1,7524
2023-01-03 12:39:00,98.35,98.35,98.38,98.3,9936
2023-01-03 12:40:00,98.31,98.29,98.36,98.25,742
2023-01-03 12:41:00,98.4,98.56,98.64,98.35,5522
2023-01-03 12:42:00,98.29,98.29,98.29,98.19,322
2023-01-03 12:43:00,98.26,98.09,98.31,98.04,2966
2023-01-03 12:44:00,98.39,98.44,98.54,98.32,9102
2023-01-03 12:45:00,98.3,98.33,98.35,98.24,9094
2023-01-03 12:46:00,98.13,97.97,98.18,97.95,973
2023-01-03 12:47:00,98.34,98.2,98.39,98.14,8480
2023-01-03 12:48:00,98.24,98.2,98.33,98.2,8181
2023-01-03 12:49:00,98.28,98.23,98.35,98.21,6879
2023-01-03 12:50:00,98.15,98.09,98.18,98.04,8017
2023-01-03 12:51:00,98.27,98.5,98.58,98.2,8705
2023-01-03 12:52:00,98.29,98.26,98.35,98.16,1736
2023-01-03 12:53:00,98.3,98.41,98.43,98.25,5128
2023-01-03 12:54:00,98.36,98.16,98.38,98.11,4937
2023-01-03 12:55:00,98.46,98.62,98.66,98.39,7704
2023-01-03 12:56:00,98.47,98.42,98.53,98.4,5271
2023-01-03 12:57:00,98.51,98.49,98.57,98.48,939
2023-01-03 12:58:00,98.56,98.56,98.58,98.5,5142
2023-01-03 12:59:00,98.63,98.59,98.64,98.56,3799
2023-01-03 13:00:00,98.68,98.6,98.69,98.55,4566
2023-01-03 13:01:00,98.69,98.54,98.72,98.51,8572
2023-01-03 13:02:00,98.76,98.69,98.85,98.67,376
2023-01-03 13:03:00,98.85,98.86,98.87,98.78,3213
2023-01-03 13:04:00,98.81,98.79,98.87,98.71,9125
2023-01-03 13:05:00,98.73,98.67,98.73,98.66,9289
2023-01-03 13:06:00,98.67,98.42,98.73,98.33,2200
2023-01-03 13:07:00,98.72,98.68,98.74,98.6,5592
2023-01-03 13:08:00,98.62,98.68,98.73,98.59,7592
2023-01-03 13:09:00,98.61,98.71,98.76,98.53,4913
2023-01-03 13:10:00,98.46,98.51,98.54,98.4,1008
2023-01-03 13:11:00,98.31,98.38,98.39,98.27,4310
2023-01-03 13:12:00,98.26,98.25,98.33,98.24,4861
2023-01-03 13:13:00,98.37,98.56,98.6,98.28,1255
2023-01-03 13:14:00,98.39,98.5,98.57,98.31,3064
2023-01-03 13:15:00,98.65,98.7,98.8,98.64,2223
2023-01-03 13:16:00,98.5,98.67,98.7,98.43,7084
2023-01-03 13:17:00,98.74,98.85,98.91,98.7,3582
2023-01-03 13:18:00,98.76,98.59,98.79,98.51,9628
2023-01-03 13:19:00,98.75,98.7,98.76,98.68,1011
2023-01-03 13:20:00,98.57,98.64,98.67,98.51,3001
2023-01-03 13:21:00,98.52,98.61,98.63,98.46,3686
2023-01-03 13:22:00,98.45,98.55,98.55,98.43,3345
2023-01-03 13:23:00,98.47,98.49,98.51,98.39,1095
2023-01-03 13:24:00,98.52,98.38,98.6,98.31,9021
2023-01-03 13:25:00,98.6,98.4,98.63,98.32,6885
2023-01-03 13:26:00,98.57,98.62,98.63,98.56,9793
2023-01-03 13:27:00,98.41,98.42,98.46,98.4,8578
2023-01-03 13:28:00,98.26,98.23,98.34,98.22,8259
2023-01-03 13:29:00,98.31,98.19,98.33,98.1,5465
2023-01-03 13:30:00,98.2,98.31,98.35,98.19,3247
2023-01-03 13:31:00,98.13,98.03,98.21,97.99,139
2023-01-03 13:32:00,98.3,98.53,98.59,98.25,7311
2023-01-03 13:33:00,98.5,98.46,98.52,98.44,8945
2023-01-03 13:34:00,98.62,98.6,98.67,98.53,594
2023-01-03 13:35:00,98.57,98.5,98.65,98.48,7222
2023-01-03 13:36:00,98.6,98.61,98.62,98.58,5899
2023-01-03 13:37:00,98.66,98.87,98.88,98.65,8538
2023-01-03 13:38:00,98.68,98.67,98.75,98.63,6429
2023-01-03 13:39:00,98.88,98.87,98.88,98.85,9882
2023-01-03 13:40:00,98.98,98.85,99.07,98.83,6897
2023-01-03 13:41:00,99.0,98.99,99.08,98.94,6535
2023-01-03 13:42:00,98.77,98.72,98.86,98.66,8736
2023-01-03 13:43:00,98.66,98.5,98.7,98.48,2400
2023-01-03 13:44:00,98.54,98.77,98.81,98.5,2916
2023-01-03 13:45:00,98.38,98.25,98.43,98.23,2559
2023-01-03 13:46:00,98.58,98.58,98.64,98.57,7824
2023-01-03 13:47:00,98.5,98.45,98.58,98.37,6764
2023-01-03 13:48:00,98.61,98.75,98.79,98.55,4248
2023-01-03 13:49:00,98.6,98.63,98.72,98.51,101
2023-01-03 13:50:00,98.41,98.45,98.46,98.32,3607
2023-01-03 13:51:00,98.45,98.59,98.65,98.43,7197
2023-01-03 13:52:00,98.48,98.51,98.6,98.4,5276
2023-01-03 13:53:00,98.48,98.52,98.61,98.38,5788
2023-01-03 13:54:00,98.36,98.43,98.43,98.36,6590
2023-01-03 13:55:00,98.52,98.6,98.69,98.49,3375
2023-01-03 13:56:00,98.6,98.65,98.75,98.53,4990
2023-01-03 13:57:00,98.66,98.67,98.72,98.58,799
2023-01-03 13:58:00,98.69,98.72,98.81,98.64,5511
2023-01-03 13:59:00,98.62,98.74,98.75,98.54,1016
2023-01-03 14:00:00,98.44,98.45,98.53,98.36,8224
2023-01-03 14:01:00,98.28,98.32,98.34,98.21,2266
2023-01-03 14:02:00,98.4,98.45,98.54,98.32,4118
2023-01-03 14:03:00,98.39,98.34,98.48,98.31,9856
2023-01-03 14:04:00,98.42,98.52,98.61,98.32,5355
2023-01-03 14:05:00,98.29,98.33,98.39,98.22,9036
2023-01-03 14:06:00,98.31,98.21,98.35,98.14,6369
2023-01-03 14:07:00,98.31,98.21,98.33,98.14,8999
2023-01-03 14:08:00,98.29,98.27,98.39,98.2,2269
2023-01-03 14:09:00,98.39,98.48,98.49,98.36,2982
2023-01-03 14:10:00,98.31,98.11,98.39,98.06,3833
2023-01-03 14:11:00,98.26,98.21,98.3,98.14,9283
2023-01-03 14:12:00,98.13,98.04,98.22,97.94,9402
2023-01-03 14:13:00,97.98,97.91,98.05,97.87,6503
2023-01-03 14:14:00,98.0,97.93,98.03,97.92,3644
2023-01-03 14:15:00,97.96,97.98,98.01,97.91,2774
2023-01-03 14:16:00,97.96,98.07,98.09,97.93,8927
2023-01-03 14:17:00,98.06,98.05,98.15,98.0,7878
2023-01-03 14:18:00,98.05,98.3,98.37,97.97,6155
2023-01-03 14:19:00,98.0,97.95,98.02,97.93,2723
2023-01-03 14:20:00,98.02,98.11,98.15,97.96,7904
2023-01-03 14:21:00,97.96,98.03,98.1,97.92,6896
2023-01-03 14:22:00,97.64,97.44,97.67,97.38,5729
2023-01-03 14:23:00,97.48,97.48,97.49,97.44,4554
2023-01-03 14:24:00,97.37,97.34,97.41,97.29,1727
2023-01-03 14:25:00,97.3,97.24,97.37,97.14,1189
2023-01-03 14:26:00,97.28,97.28,97.31,97.25,3963
2023-01-03 14:27:00,97.25,97.36,97.42,97.16,8127
2023-01-03 14:28:00,97.13,97.22,97.27,97.09,6346
2023-01-03 14:29:00,97.11,97.19,97.26,97.06,3797
2023-01-03 14:30:00,96.97,96.9,97.0,96.89,6112
2023-01-03 14:31:00,96.95,96.85,97.01,96.8,8088
2023-01-03 14:32:00,96.78,96.74,96.84,96.68,1666
2023-01-03 14:33:00,96.87,96.87,96.94,96.81,2808
2023-01-03 14:34:00,96.8,96.94,97.0,96.71,9754
2023-01-03 14:35:00,96.8,96.92,97.02,96.78,8014
2023-01-03 14:36:00,96.94,96.91,97.03,96.89,6926
2023-01-03 14:37:00,96.86,96.92,96.96,96.82,968
2023-01-03 14:38:00,96.67,96.76,96.86,96.66,5958
2023-01-03 14:39:00,96.42,96.47,96.49,96.41,5491
2023-01-03 14:40:00,96.29,96.34,96.37,96.27,1140
2023-01-03 14:41:00,96.09,96.11,96.21,96.01,7084
2023-01-03 14:42:00,95.99,96.04,96.11,95.92,3799
2023-01-03 14:43:00,96.2,96.39,96.44,96.17,3830
2023-01-03 14:44:00,96.05,96.27,96.27,96.05,5635
2023-01-03 14:45:00,95.98,96.05,96.1,95.9,679
2023-01-03 14:46:00,96.07,95.83,96.15,95.79,9227
2023-01-03 14:47:00,96.1,96.07,96.14,96.02,2543
2023-01-03 14:48:00,95.93,95.9,95.95,95.86,9367
2023-01-03 14:49:00,96.06,96.06,96.13,95.99,2667
2023-01-03 14:50:00,96.1,96.27,96.28,96.04,5540
2023-01-03 14:51:00,96.04,96.08,96.17,96.01,6717
2023-01-03 14:52:00,95.87,95.82,95.97,95.73,9833
2023-01-03 14:53:00,95.73,95.51,95.76,95.44,9634
2023-01-03 14:54:00,95.73,95.53,95.76,95.48,9718
2023-01-03 14:55:00,95.57,95.64,95.66,95.55,7607
2023-01-03 14:56:00,95.63,95.63,95.68,95.55,9100
2023-01-03 14:57:00,95.58,95.66,95.75,95.54,6401
2023-01-03 14:58:00,95.66,95.53,95.72,95.45,1838
2023-01-03 14:59:00,95.6,95.53,95.64,95.53,8420
2023-01-03 15:00:00,95.6,95.56,95.65,95.51,4390
2023-01-03 15:01:00,95.55,95.56,95.6,95.5,8926
2023-01-03 15:02:00,95.47,95.39,95.49,95.36,5678
2023-01-03 15:03:00,95.58,95.61,95.68,95.53,7551
2023-01-03 15:04:00,95.7,95.93,95.96,95.65,583
2023-01-03 15:05:00,95.76,95.77,95.87,95.67,4452
2023-01-03 15:06:00,95.8,95.81,95.86,95.71,761
2023-01-03 15:07:00,95.78,95.85,95.94,95.71,4494
2023-01-03 15:08:00,95.63,95.84,95.93,95.54,2977
2023-01-03 15:09:00,95.56,95.58,95.63,95.52,4367
2023-01-03 15:10:00,95.5,95.47,95.51,95.47,9726
2023-01-03 15:11:00,95.51,95.55,95.55,95.5,2404
2023-01-03 15:12:00,95.7,95.83,95.85,95.62,6933
2023-01-03 15:13:00,95.77,95.66,95.77,95.56,4668
2023-01-03 15:14:00,95.64,95.65,95.67,95.59,8695
2023-01-03 15:15:00,95.75,95.66,95.76,95.63,7582
2023-01-03 15:16:00,95.81,95.72,95.82,95.65,142
2023-01-03 15:17:00,95.91,96.0,96.01,95.9,1452
2023-01-03 15:18:00,95.79,95.72,95.8,95.67,7896
2023-01-03 15:19:00,95.85,95.86,95.91,95.85,5284
2023-01-03 15:20:00,95.79,95.86,95.94,95.79,5965
2023-01-03 15:21:00,95.78,95.69,95.86,95.68,8225
2023-01-03 15:22:00,95.69,95.63,95.79,95.54,5231
2023-01-03 15:23:00,95.77,95.83,95.86,95.77,822
2023-01-03 15:24:00,95.69,95.65,95.7,95.59,7990
2023-01-03 15:25:00,95.74,95.73,95.82,95.65,5271
2023-01-03 15:26:00,95.85,95.86,95.91,95.76,234
2023-01-03 15:27:00,95.96,95.96,96.06,95.92,4636
2023-01-03 15:28:00,95.83,95.88,95.91,95.82,5198
2023-01-03 15:29:00,95.72,95.73,95.81,95.64,3252
2023-01-03 15:30:00,95.66,95.57,95.74,95.52,1436
2023-01-03 15:31:00,95.58,95.6,95.63,95.55,9764
2023-01-03 15:32:00,95.68,95.77,95.79,95.66,7160
2023-01-03 15:33:00,95.59,95.42,95.66,95.38,6971
2023-01-03 15:34:00,95.6,95.54,95.67,95.46,8399
2023-01-03 15:35:00,95.5,95.48,95.55,95.44,1481
2023-01-03 15:36:00,95.56,95.74,95.82,95.49,6511
2023-01-03 15:37:00,95.57,95.55,95.66,95.53,7325
2023-01-03 15:38:00,95.42,95.49,95.55,95.34,5601
2023-01-03 15:39:00,95.43,95.55,95.58,95.37,1931
2023-01-03 15:40:00,95.27,95.32,95.4,95.2,7901
2023-01-03 15:41:00,95.21,95.22,95.31,95.17,5274
2023-01-03 15:42:00,95.21,95.36,95.37,95.12,7710
2023-01-03 15:43:00,95.33,95.28,95.38,95.25,2923
2023-01-03 15:44:00,95.2,95.3,95.37,95.13,1400
2023-01-03 15:45:00,95.22,95.38,95.38,95.19,6365
2023-01-03 15:46:00,95.16,95.19,95.21,95.08,1452
2023-01-03 15:47:00,95.1,95.12,95.21,95.05,2115
2023-01-03 15:48:00,95.16,95.11,95.23,95.07,2418
2023-01-03 15:49:00,95.11,95.07,95.2,95.06,881
2023-01-03 15:50:00,95.23,95.19,95.25,95.14,3496
2023-01-03 15:51:00,95.24,95.36,95.41,95.2,2816
2023-01-03 15:52:00,95.36,95.37,95.44,95.32,9960
2023-01-03 15:53:00,95.4,95.54,95.63,95.33,7326
2023-01-03 15:54:00,95.41,95.22,95.45,95.13,7621
2023-01-03 15:55:00,95.5,95.59,95.64,95.48,8310
2023-01-03 15:56:00,95.44,95.45,95.48,95.4,142
2023-01-03 15:57:00,95.43,95.5,95.52,95.35,9927
2023-01-03 15:58:00,95.55,95.62,95.67,95.48,9012
2023-01-03 15:59:00,95.35,95.3,95.37,95.24,4150
2023-01-03 16:00:00,95.24,95.3,95.34,95.16,6106
2023-01-04 09:30:00,95.25,95.29,95.3,95.16,5775
2023-01-04 09:31:00,95.25,95.22,95.29,95.17,6432
2023-01-04 09:32:00,95.24,95.39,95.46,95.19,9976
2023-01-04 09:33:00,95.16,95.05,95.17,94.97,552
2023-01-04 09:34:00,95.15,95.1,95.25,95.08,9937
2023-01-04 09:35:00,95.06,94.86,95.07,94.83,5990
2023-01-04 09:36:00,95.16,95.26,95.36,95.12,6834
2023-01-04 09:37:00,94.92,94.82,95.0,94.77,5097
2023-01-04 09:38:00,94.95,94.98,95.01,94.94,9165
2023-01-04 09:39:00,95.13,95.26,95.28,95.08,5244
2023-01-04 09:40:00,95.08,95.02,95.09,95.0,2476
2023-01-04 09:41:00,95.01,94.94,95.09,94.9,7591
2023-01-04 09:42:00,95.0,94.98,95.04,94.97,2009
2023-01-04 09:43:00,95.12,95.18,95.21,95.11,7643
2023-01-04 09:44:00,95.1,95.14,95.15,95.03,3926
2023-01-04 09:45:00,95.15,95.34,95.35,95.12,6500
2023-01-04 09:46:00,94.86,94.84,94.88,94.75,8945
2023-01-04 09:47:00,94.95,94.97,95.04,94.94,5226
2023-01-04 09:48:00,94.99,95.1,95.13,94.9,1847
2023-01-04 09:49:00,94.8,94.77,94.9,94.77,695
2023-01-04 09:50:00,94.96,94.96,95.02,94.92,8351
2023-01-04 09:51:00,94.96,94.98,95.07,94.92,2414
2023-01-04 09:52:00,94.95,95.11,95.13,94.9,9293
2023-01-04 09:53:00,94.76,94.71,94.85,94.62,9789
2023-01-04 09:54:00,94.88,94.77,94.93,94.69,1448
2023-01-04 09:55:00,94.81,94.66,94.87,94.61,2958
2023-01-04 09:56:00,94.96,95.03,95.11,94.95,3865
2023-01-04 09:57:00,94.82,94.77,94.85,94.72,1729
2023-01-04 09:58:00,94.99,95.06,95.16,94.95,890
2023-01-04 09:59:00,95.21,95.23,95.24,95.2,7402
2023-01-04 10:00:00,95.18,95.3,95.3,95.11,6587
2023-01-04 10:01:00,95.34,95.3,95.42,95.27,1987
2023-01-04 10:02:00,95.35,95.49,95.55,95.31,6428
2023-01-04 10:03:00,95.28,95.14,95.33,95.05,4188
2023-01-04 10:04:00,95.33,95.35,95.38,95.31,2302
2023-01-04 10:05:00,95.41,95.46,95.52,95.4,6039
2023-01-04 10:06:00,95.36,95.39,95.44,95.35,5327
2023-01-04 10:07:00,95.47,95.4,95.56,95.34,9154
2023-01-04 10:08:00,95.57,95.58,95.61,95.55,2291
2023-01-04 10:09:00,95.46,95.43,95.49,95.41,1391
2023-01-04 10:10:00,95.53,95.71,95.79,95.5,263
2023-01-04 10:11:00,95.47,95.27,95.53,95.25,5770
2023-01-04 10:12:00,95.55,95.72,95.8,95.54,5995
2023-01-04 10:13:00,95.47,95.32,95.57,95.29,4099
2023-01-04 10:14:00,95.25,95.11,95.33,95.03,8929
2023-01-04 10:15:00,95.33,95.29,95.38,95.22,7803
2023-01-04 10:16:00,95.42,95.43,95.52,95.4,3461
2023-01-04 10:17:00,95.4,95.31,95.44,95.22,4148
2023-01-04 10:18:00,95.57,95.47,95.62,95.44,9113
2023-01-04 10:19:00,95.71,95.8,95.88,95.66,8306
2023-01-04 10:20:00,95.89,95.84,95.97,95.83,9458
2023-01-04 10:21:00,95.87,95.89,95.96,95.86,3088
2023-01-04 10:22:00,95.77,95.73,95.82,95.64,5767
2023-01-04 10:23:00,95.78,95.98,96.01,95.7,3005
2023-01-04 10:24:00,95.77,95.81,95.82,95.75,9893
2023-01-04 10:25:00,95.76,95.8,95.82,95.72,1958
2023-01-04 10:26:00,95.8,95.84,95.85,95.76,4035
2023-01-04 10:27:00,95.76,95.81,95.91,95.68,8173
2023-01-04 10:28:00,95.75,95.66,95.82,95.61,2883
2023-01-04 10:29:00,95.73,95.78,95.8,95.69,7292
2023-01-04 10:30:00,95.79,95.7,95.83,95.67,2416
2023-01-04 10:31:00,96.0,96.0,96.09,95.98,6313
2023-01-04 10:32:00,95.94,96.01,96.02,95.91,5586
2023-01-04 10:33:00,96.05,95.97,96.13,95.93,7108
2023-01-04 10:34:00,96.26,96.13,96.33,96.05,3570
2023-01-04 10:35:00,96.15,96.1,96.17,96.09,8344
2023-01-04 10:36:00,96.23,96.25,96.33,96.19,8659
2023-01-04 10:37:00,96.2,96.01,96.21,95.98,2527
2023-01-04 10:38:00,96.27,96.28,96.37,96.2,9335
2023-01-04 10:39:00,96.23,96.08,96.3,96.01,3415
2023-01-04 10:40:00,96.25,96.28,96.3,96.22,2727
2023-01-04 10:41:00,96.36,96.21,96.4,96.13,9833
2023-01-04 10:42:00,96.53,96.67,96.72,96.48,2442
2023-01-04 10:43:00,96.75,96.74,96.82,96.64,1113
2023-01-04 10:44:00,96.6,96.46,96.61,96.45,5163
2023-01-04 10:45:00,96.68,96.72,96.79,96.63,4679
2023-01-04 10:46:00,96.81,96.67,96.85,96.64,3776
2023-01-04 10:47:00,96.75,96.82,96.86,96.68,2018
2023-01-04 10:48:00,96.79,96.73,96.84,96.66,3207
2023-01-04 10:49:00,96.81,96.76,96.91,96.69,9749
2023-01-04 10:50:00,96.62,96.4,96.71,96.39,5142
2023-01-04 10:51:00,96.53,96.59,96.61,96.51,3560
2023-01-04 10:52:00,96.37,96.19,96.41,96.15,6781
2023-01-04 10:53:00,96.39,96.43,96.53,96.3,8069
2023-01-04 10:54:00,96.38,96.21,96.39,96.16,7591
2023-01-04 10:55:00,96.48,96.42,96.5,96.32,7080
2023-01-04 10:56:00,96.64,96.67,96.72,96.62,8599
2023-01-04 10:57:00,96.61,96.58,96.63,96.48,1932
2023-01-04 10:58:00,96.57,96.62,96.68,96.51,6040
2023-01-04 10:59:00,96.53,96.62,96.64,96.49,4225
2023-01-04 11:00:00,96.27,96.3,96.36,96.21,1791
2023-01-04 11:01:00,96.38,96.55,96.55,96.29,4561
